BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEDS,633696,633696,ST/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEDS,376998,1034510,UR/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEIML,449471,801714,EWS,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEIML,142298,302636,FW/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEIML,463020,1102731,OBC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEIML,355849,734035,SC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEIML,1059785,1059785,ST/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEIML,286704,1102712,UR/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEITCS,519123,1000623,EWS,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEITCS,315568,330284,FW/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEITCS,383738,860738,OBC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEITCS,868356,985116,SC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEITCS,1021413,1021413,ST/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,CSEITCS,431426,1084044,UR/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,EC,669717,669717,EWS,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,EC,322923,365105,FW/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,EC,848405,1085020,OBC/X/OP,PR
BADERIA GLOBAL INSTITUTE OF ENGINEERING & MANAGEMENT JABALPUR,JABALPUR,2024,FIRST,private,EC,826671,902482,ST/X/OP,PR
